,path,plddt
2520,bbarrel/with_template_2/colab/HBI_b_25_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,89.27
2521,bbarrel/with_template_2/colab/HBI_b_46_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,59.84
2522,bbarrel/with_template_2/colab/HBI_b_55_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,92.61
2523,bbarrel/with_template_2/colab/HBI_b_34_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,91.01
2524,bbarrel/with_template_2/colab/HBI_b_25_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,86.72
2525,bbarrel/with_template_2/colab/HBI_b_04_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,73.97
2526,bbarrel/with_template_2/colab/HBI_b_15_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,87.38
2527,bbarrel/with_template_2/colab/HBI_b_35_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,57.44
2528,bbarrel/with_template_2/colab/HBI_b_01_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,79.71
2529,bbarrel/with_template_2/colab/HBI_b_09_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,92.35
2530,bbarrel/with_template_2/colab/HBI_b_07_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,92.27
2531,bbarrel/with_template_2/colab/HBI_b_31_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,73.95
2532,bbarrel/with_template_2/colab/HBI_b_56_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,92.01
2533,bbarrel/with_template_2/colab/HBI_b_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,92.51
2534,bbarrel/with_template_2/colab/HBI_b_07_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,86.27
2535,bbarrel/with_template_2/colab/HBI_b_13_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,82.47
2536,bbarrel/with_template_2/colab/HBI_b_46_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,92.49
2537,bbarrel/with_template_2/colab/HBI_b_34_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,78.55
2538,bbarrel/with_template_2/colab/HBI_b_19_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,84.55
2539,bbarrel/with_template_2/colab/HBI_b_56_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,91.37
2540,bbarrel/with_template_2/colab/HBI_b_09_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,85.87
2541,bbarrel/with_template_2/colab/HBI_b_09_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,86.31
2542,bbarrel/with_template_2/colab/HBI_b_33_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,77.81
2543,bbarrel/with_template_2/colab/HBI_b_16_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,93.6
2544,bbarrel/with_template_2/colab/HBI_b_04_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,69.18
2545,bbarrel/with_template_2/colab/HBI_b_14_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,86.13
2546,bbarrel/with_template_2/colab/HBI_b_38_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,91.32
2547,bbarrel/with_template_2/colab/HBI_b_35_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,62.09
2548,bbarrel/with_template_2/colab/HBI_b_55_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,74.45
2549,bbarrel/with_template_2/colab/HBI_b_41_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,75.18
2550,bbarrel/with_template_2/colab/HBI_b_15_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,92.36
2551,bbarrel/with_template_2/colab/HBI_b_04_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,92.91
2552,bbarrel/with_template_2/colab/HBI_b_16_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,84.1
2553,bbarrel/with_template_2/colab/HBI_b_53_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,86.63
2554,bbarrel/with_template_2/colab/HBI_b_41_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,90.07
2555,bbarrel/with_template_2/colab/HBI_b_08_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,93.69
2556,bbarrel/with_template_2/colab/HBI_b_50_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,92.67
2557,bbarrel/with_template_2/colab/HBI_b_19_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,90.66
2558,bbarrel/with_template_2/colab/HBI_b_13_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,78.36
2559,bbarrel/with_template_2/colab/HBI_b_17_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,74.9
2560,bbarrel/with_template_2/colab/HBI_b_10_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,86.09
2561,bbarrel/with_template_2/colab/HBI_b_14_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,89.28
2562,bbarrel/with_template_2/colab/HBI_b_29_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,77.6
2563,bbarrel/with_template_2/colab/HBI_b_53_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,89.74
2564,bbarrel/with_template_2/colab/HBI_b_31_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,82.56
2565,bbarrel/with_template_2/colab/HBI_b_46_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,66.55
2566,bbarrel/with_template_2/colab/HBI_b_16_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,76.73
2567,bbarrel/with_template_2/colab/HBI_b_28_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,78.87
2568,bbarrel/with_template_2/colab/HBI_b_41_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,55.41
2569,bbarrel/with_template_2/colab/HBI_b_08_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,74.19
2570,bbarrel/with_template_2/colab/HBI_b_17_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,93.55
2571,bbarrel/with_template_2/colab/HBI_b_37_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,91.33
2572,bbarrel/with_template_2/colab/HBI_b_15_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,84.76
2573,bbarrel/with_template_2/colab/HBI_b_49_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,88.05
2574,bbarrel/with_template_2/colab/HBI_b_39_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,89.39
2575,bbarrel/with_template_2/colab/HBI_b_21_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,90.18
2576,bbarrel/with_template_2/colab/HBI_b_32_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,89.08
2577,bbarrel/with_template_2/colab/HBI_b_43_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,89.89
2578,bbarrel/with_template_2/colab/HBI_b_28_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,79.0
2579,bbarrel/with_template_2/colab/HBI_b_44_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,81.63
2580,bbarrel/with_template_2/colab/HBI_b_04_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,73.49
2581,bbarrel/with_template_2/colab/HBI_b_04_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,93.45
2582,bbarrel/with_template_2/colab/HBI_b_21_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,90.54
2583,bbarrel/with_template_2/colab/HBI_b_20_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,84.1
2584,bbarrel/with_template_2/colab/HBI_b_37_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,84.37
2585,bbarrel/with_template_2/colab/HBI_b_56_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,86.42
2586,bbarrel/with_template_2/colab/HBI_b_25_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,83.51
2587,bbarrel/with_template_2/colab/HBI_b_17_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,93.64
2588,bbarrel/with_template_2/colab/HBI_b_03_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,86.22
2589,bbarrel/with_template_2/colab/HBI_b_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.96
2590,bbarrel/with_template_2/colab/HBI_b_19_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,85.97
2591,bbarrel/with_template_2/colab/HBI_b_03_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,76.65
2592,bbarrel/with_template_2/colab/HBI_b_40_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,91.94
2593,bbarrel/with_template_2/colab/HBI_b_10_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,88.21
2594,bbarrel/with_template_2/colab/HBI_b_56_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,85.58
2595,bbarrel/with_template_2/colab/HBI_b_49_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,93.12
2596,bbarrel/with_template_2/colab/HBI_b_28_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,93.27
2597,bbarrel/with_template_2/colab/HBI_b_56_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,83.75
2598,bbarrel/with_template_2/colab/HBI_b_45_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,90.54
2599,bbarrel/with_template_2/colab/HBI_b_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.64
2600,bbarrel/with_template_2/colab/HBI_b_22_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,92.93
2601,bbarrel/with_template_2/colab/HBI_b_50_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,61.23
2602,bbarrel/with_template_2/colab/HBI_b_40_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,80.78
2603,bbarrel/with_template_2/colab/HBI_b_44_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,90.08
2604,bbarrel/with_template_2/colab/HBI_b_38_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,83.89
2605,bbarrel/with_template_2/colab/HBI_b_23_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,83.15
2606,bbarrel/with_template_2/colab/HBI_b_22_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,86.76
2607,bbarrel/with_template_2/colab/HBI_b_02_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,90.4
2608,bbarrel/with_template_2/colab/HBI_b_29_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,93.18
2609,bbarrel/with_template_2/colab/HBI_b_19_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,91.43
2610,bbarrel/with_template_2/colab/HBI_b_20_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,80.19
2611,bbarrel/with_template_2/colab/HBI_b_27_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,78.53
2612,bbarrel/with_template_2/colab/HBI_b_02_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.98
2613,bbarrel/with_template_2/colab/HBI_b_41_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,54.37
2614,bbarrel/with_template_2/colab/HBI_b_38_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,85.1
2615,bbarrel/with_template_2/colab/HBI_b_43_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,57.07
2616,bbarrel/with_template_2/colab/HBI_b_32_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,87.87
2617,bbarrel/with_template_2/colab/HBI_b_55_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,72.43
2618,bbarrel/with_template_2/colab/HBI_b_32_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,87.55
2619,bbarrel/with_template_2/colab/HBI_b_03_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.55
2620,bbarrel/with_template_2/colab/HBI_b_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.56
2621,bbarrel/with_template_2/colab/HBI_b_08_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,76.53
2622,bbarrel/with_template_2/colab/HBI_b_46_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,92.17
2623,bbarrel/with_template_2/colab/HBI_b_53_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,86.79
2624,bbarrel/with_template_2/colab/HBI_b_45_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,72.64
2625,bbarrel/with_template_2/colab/HBI_b_33_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,91.17
2626,bbarrel/with_template_2/colab/HBI_b_16_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,79.31
2627,bbarrel/with_template_2/colab/HBI_b_25_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,85.94
2628,bbarrel/with_template_2/colab/HBI_b_03_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,57.3
2629,bbarrel/with_template_2/colab/HBI_b_39_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,83.26
2630,bbarrel/with_template_2/colab/HBI_b_40_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,61.63
2631,bbarrel/with_template_2/colab/HBI_b_02_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,60.37
2632,bbarrel/with_template_2/colab/HBI_b_23_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,77.28
2633,bbarrel/with_template_2/colab/HBI_b_17_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,75.01
2634,bbarrel/with_template_2/colab/HBI_b_09_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,85.48
2635,bbarrel/with_template_2/colab/HBI_b_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,91.16
2636,bbarrel/with_template_2/colab/HBI_b_10_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,91.55
2637,bbarrel/with_template_2/colab/HBI_b_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,91.02
2638,bbarrel/with_template_2/colab/HBI_b_13_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,79.09
2639,bbarrel/with_template_2/colab/HBI_b_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.25
2640,bbarrel/with_template_2/colab/HBI_b_20_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,91.62
2641,bbarrel/with_template_2/colab/HBI_b_16_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,93.17
2642,bbarrel/with_template_2/colab/HBI_b_26_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,88.39
2643,bbarrel/with_template_2/colab/HBI_b_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,91.37
2644,bbarrel/with_template_2/colab/HBI_b_40_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,83.37
2645,bbarrel/with_template_2/colab/HBI_b_08_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,92.93
2646,bbarrel/with_template_2/colab/HBI_b_07_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,91.31
2647,bbarrel/with_template_2/colab/HBI_b_26_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,89.01
2648,bbarrel/with_template_2/colab/HBI_b_29_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,93.57
2649,bbarrel/with_template_2/colab/HBI_b_29_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,82.2
2650,bbarrel/with_template_2/colab/HBI_b_26_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,92.51
2651,bbarrel/with_template_2/colab/HBI_b_35_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,90.86
2652,bbarrel/with_template_2/colab/HBI_b_19_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,72.08
2653,bbarrel/with_template_2/colab/HBI_b_33_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,78.09
2654,bbarrel/with_template_2/colab/HBI_b_43_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,80.82
2655,bbarrel/with_template_2/colab/HBI_b_23_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,92.45
2656,bbarrel/with_template_2/colab/HBI_b_33_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,76.28
2657,bbarrel/with_template_2/colab/HBI_b_27_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,83.57
2658,bbarrel/with_template_2/colab/HBI_b_35_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,89.92
2659,bbarrel/with_template_2/colab/HBI_b_14_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,86.43
2660,bbarrel/with_template_2/colab/HBI_b_21_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,86.35
2661,bbarrel/with_template_2/colab/HBI_b_28_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,92.39
2662,bbarrel/with_template_2/colab/HBI_b_49_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,87.17
2663,bbarrel/with_template_2/colab/HBI_b_49_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,86.43
2664,bbarrel/with_template_2/colab/HBI_b_02_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,82.68
2665,bbarrel/with_template_2/colab/HBI_b_45_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,48.59
2666,bbarrel/with_template_2/colab/HBI_b_14_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,86.83
2667,bbarrel/with_template_2/colab/HBI_b_34_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,65.86
2668,bbarrel/with_template_2/colab/HBI_b_03_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,80.04
2669,bbarrel/with_template_2/colab/HBI_b_50_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,92.96
2670,bbarrel/with_template_2/colab/HBI_b_01_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,92.81
2671,bbarrel/with_template_2/colab/HBI_b_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,92.15
2672,bbarrel/with_template_2/colab/HBI_b_26_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,89.07
2673,bbarrel/with_template_2/colab/HBI_b_46_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,68.66
2674,bbarrel/with_template_2/colab/HBI_b_07_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,84.61
2675,bbarrel/with_template_2/colab/HBI_b_43_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,72.6
2676,bbarrel/with_template_2/colab/HBI_b_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,92.96
2677,bbarrel/with_template_2/colab/HBI_b_28_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,81.57
2678,bbarrel/with_template_2/colab/HBI_b_01_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,58.44
2679,bbarrel/with_template_2/colab/HBI_b_07_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,87.48
2680,bbarrel/with_template_2/colab/HBI_b_32_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,91.84
2681,bbarrel/with_template_2/colab/HBI_b_55_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,75.3
2682,bbarrel/with_template_2/colab/HBI_b_10_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,88.38
2683,bbarrel/with_template_2/colab/HBI_b_21_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,86.78
2684,bbarrel/with_template_2/colab/HBI_b_31_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,80.02
2685,bbarrel/with_template_2/colab/HBI_b_27_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,70.61
2686,bbarrel/with_template_2/colab/HBI_b_29_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,82.1
2687,bbarrel/with_template_2/colab/HBI_b_50_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,86.53
2688,bbarrel/with_template_2/colab/HBI_b_17_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,78.98
2689,bbarrel/with_template_2/colab/HBI_b_35_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,71.6
2690,bbarrel/with_template_2/colab/HBI_b_22_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,88.59
2691,bbarrel/with_template_2/colab/HBI_b_31_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,89.91
2692,bbarrel/with_template_2/colab/HBI_b_37_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,73.67
2693,bbarrel/with_template_2/colab/HBI_b_38_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,82.94
2694,bbarrel/with_template_2/colab/HBI_b_45_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,74.73
2695,bbarrel/with_template_2/colab/HBI_b_34_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,78.81
2696,bbarrel/with_template_2/colab/HBI_b_01_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,77.12
2697,bbarrel/with_template_2/colab/HBI_b_53_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,86.41
2698,bbarrel/with_template_2/colab/HBI_b_27_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,89.97
2699,bbarrel/with_template_2/colab/HBI_b_22_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,92.5
2700,bbarrel/with_template_2/colab/HBI_b_39_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,82.1
2701,bbarrel/with_template_2/colab/HBI_b_53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.33
2702,bbarrel/with_template_2/colab/HBI_b_13_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,88.02
2703,bbarrel/with_template_2/colab/HBI_b_50_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,81.94
2704,bbarrel/with_template_2/colab/HBI_b_23_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,92.27
2705,bbarrel/with_template_2/colab/HBI_b_27_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,90.85
2706,bbarrel/with_template_2/colab/HBI_b_02_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,82.9
2707,bbarrel/with_template_2/colab/HBI_b_37_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,80.82
2708,bbarrel/with_template_2/colab/HBI_b_33_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,90.04
2709,bbarrel/with_template_2/colab/HBI_b_39_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,83.19
2710,bbarrel/with_template_2/colab/HBI_b_01_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,92.69
2711,bbarrel/with_template_2/colab/HBI_b_44_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,83.25
2712,bbarrel/with_template_2/colab/HBI_b_09_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,92.31
2713,bbarrel/with_template_2/colab/HBI_b_38_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,90.91
2714,bbarrel/with_template_2/colab/HBI_b_22_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,90.58
2715,bbarrel/with_template_2/colab/HBI_b_55_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,93.01
2716,bbarrel/with_template_2/colab/HBI_b_49_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,92.72
2717,bbarrel/with_template_2/colab/HBI_b_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,91.04
2718,bbarrel/with_template_2/colab/HBI_b_40_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,92.08
2719,bbarrel/with_template_2/colab/HBI_b_10_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,91.23
2720,bbarrel/with_template_2/colab/HBI_b_23_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,80.12
2721,bbarrel/with_template_2/colab/HBI_b_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.53
2722,bbarrel/with_template_2/colab/HBI_b_20_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,81.99
2723,bbarrel/with_template_2/colab/HBI_b_41_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,89.94
2724,bbarrel/with_template_2/colab/HBI_b_32_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,92.15
2725,bbarrel/with_template_2/colab/HBI_b_15_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,89.46
2726,bbarrel/with_template_2/colab/HBI_b_39_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,89.96
2727,bbarrel/with_template_2/colab/HBI_b_08_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,85.79
2728,bbarrel/with_msa/colab_att/HBI_b_44_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,84.46
2729,bbarrel/with_msa/colab_att/TMB2.69_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,90.23
2730,bbarrel/with_msa/colab_att/HBI_b_26_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,82.84
2731,bbarrel/with_msa/colab_att/TMB2.35_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,91.31
2732,bbarrel/with_msa/colab_att/TMB2.48_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,92.85
2733,bbarrel/with_msa/colab_att/TMB2.63_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,90.16
2734,bbarrel/with_msa/colab_att/TMB2.64_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,90.61
