,path,plddt
698,foldit_recycles/recyc_48/colab/2003455_1023_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,89.85
699,foldit_recycles/recyc_48/colab/2002243_1016_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,86.55
700,foldit_recycles/recyc_48/colab/2003333_s001_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,72.32
701,foldit_recycles/recyc_48/colab/2003382_s008_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,68.31
702,foldit_recycles/recyc_48/colab/2002745_0008_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,88.12
703,foldit_recycles/recyc_48/colab/2002376_0003_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,75.52
704,foldit_recycles/recyc_48/colab/2003205_S506_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,86.67
705,foldit_recycles/recyc_48/colab/2002990_1039_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,83.38
706,foldit_recycles/recyc_48/colab/2002713_1006_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,91.81
707,foldit_recycles/recyc_48/colab/2003360_1013_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,85.97
708,foldit_recycles/recyc_48/colab/2003360_s002_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,89.59
709,foldit_recycles/recyc_48/colab/2003333_s003_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,86.12
710,foldit_recycles/recyc_48/colab/2002565_0002_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,85.6
711,foldit_recycles/recyc_48/colab/2003594_S028_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,90.47
712,foldit_recycles/recyc_48/colab/1998925_s005_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,73.22
713,foldit_recycles/recyc_48/colab/2003455_0001_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,85.03
714,foldit_recycles/recyc_48/colab/2002745_0001_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,88.62
715,foldit_recycles/recyc_48/colab/2002922_1018_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,81.12
716,foldit_recycles/recyc_48/colab/997523_0008_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,88.54
717,foldit_recycles/recyc_48/colab/2003245_0004_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,90.08
718,foldit_recycles/recyc_48/colab/2003333_s003_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,84.01
719,foldit_recycles/recyc_48/colab/2003205_s002_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,87.99
720,foldit_recycles/recyc_48/colab/2003382_1021_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,83.61
721,foldit_recycles/recyc_48/colab/997258_0004_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,86.09
722,foldit_recycles/recyc_48/colab/2002486_1012_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,81.79
723,foldit_recycles/recyc_48/colab/2003048_s009_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,80.85
724,foldit_recycles/recyc_48/colab/2003360_0005_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,91.9
725,foldit_recycles/recyc_48/colab/2003265_0007_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,89.21
726,foldit_recycles/recyc_48/colab/2003382_s005_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,76.47
727,foldit_recycles/recyc_48/colab/2003245_S383_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,91.71
728,foldit_recycles/recyc_48/colab/2002308_0000_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,80.66
729,foldit_recycles/recyc_48/colab/2002713_0000_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,77.47
730,foldit_recycles/recyc_48/colab/2003205_S506_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,82.33
731,foldit_recycles/recyc_48/colab/2000518_0003_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,85.84
732,foldit_recycles/recyc_48/colab/2002922_s004_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,87.52
733,foldit_recycles/recyc_48/colab/2003048_0005_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,79.11
734,foldit_recycles/recyc_48/colab/2002089_0001_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,78.1
735,foldit_recycles/recyc_48/colab/2003205_0002_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,89.47
736,foldit_recycles/recyc_48/colab/2002565_0002_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,77.84
737,foldit_recycles/recyc_48/colab/997523_0000_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,74.75
738,foldit_recycles/recyc_48/colab/2002469_S848_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,92.68
739,foldit_recycles/recyc_48/colab/2002486_0006_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,73.93
740,foldit_recycles/recyc_12/colab/2003308_0004_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,86.0
741,foldit_recycles/recyc_12/colab/2003265_S714_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,81.13
742,foldit_recycles/recyc_12/colab/997791_1027_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,88.74
743,foldit_recycles/recyc_12/colab/2000518_0003_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,83.99
744,foldit_recycles/recyc_12/colab/2003382_0009_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,63.63
745,foldit_recycles/recyc_12/colab/2003360_s003_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,84.84
746,foldit_recycles/recyc_12/colab/2002290_S122_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,86.01
747,foldit_recycles/recyc_12/colab/2003360_s002_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,83.97
748,foldit_recycles/recyc_12/colab/2002766_0003_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,85.43
749,foldit_recycles/recyc_12/colab/2003333_0000_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.81
750,foldit_recycles/recyc_12/colab/2003333_0000_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,87.35
751,foldit_recycles/recyc_12/colab/2002990_1031_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,77.38
752,foldit_recycles/recyc_12/colab/2003205_1035_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,78.08
753,foldit_recycles/recyc_12/colab/2003169_S953_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,89.45
754,foldit_recycles/recyc_12/colab/2002590_0001_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,79.29
755,foldit_recycles/recyc_12/colab/2002613_0004_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,80.73
756,foldit_recycles/recyc_12/colab/2002766_0002_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,86.74
757,foldit_recycles/recyc_12/colab/2002766_0001_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,90.5
758,foldit_recycles/recyc_12/colab/2003532_1022_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,74.29
759,foldit_recycles/recyc_12/colab/2003205_0006_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,78.68
760,foldit_recycles/recyc_12/colab/2003245_S385_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,85.99
761,foldit_recycles/recyc_12/colab/2002877_s005_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,74.4
762,foldit_recycles/recyc_12/colab/2003285_s008_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,89.61
763,foldit_recycles/recyc_12/colab/2002922_s004_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,87.59
764,foldit_recycles/recyc_12/colab/2002745_0003_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,87.95
765,foldit_recycles/recyc_12/colab/2002308_0000_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,71.61
766,foldit_recycles/recyc_12/colab/2000485_1070_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,52.1
767,foldit_recycles/recyc_12/colab/1998520_0002_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,59.78
768,foldit_recycles/recyc_12/colab/1998520_0002_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,60.15
769,foldit_recycles/recyc_12/colab/2003360_s000_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.85
770,foldit_recycles/recyc_12/colab/2002922_1013_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,84.3
771,foldit_recycles/recyc_12/colab/2003333_1013_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,56.28
772,foldit_recycles/recyc_12/colab/2003048_1024_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,68.51
773,foldit_recycles/recyc_12/colab/2003048_0003_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,84.25
774,foldit_recycles/recyc_12/colab/2003048_1050_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,85.95
775,foldit_recycles/recyc_12/colab/2003285_0000_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,93.84
776,foldit_recycles/recyc_12/colab/2003532_0000_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,85.38
777,foldit_recycles/recyc_12/colab/2002334_0005_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,79.3
778,foldit_recycles/recyc_12/colab/2003265_s003_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,87.73
779,foldit_recycles/recyc_12/colab/2002089_0001_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,67.35
780,foldit_recycles/recyc_12/colab/2003382_s005_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,74.98
781,foldit_recycles/recyc_12/colab/2003205_0000_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,88.8
782,foldit_recycles/recyc_12/colab/997791_1027_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,88.62
783,foldit_recycles/recyc_12/colab/2002089_0001_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,76.77
784,foldit_recycles/recyc_12/colab/2002745_0008_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,88.96
785,foldit_recycles/recyc_12/colab/1998520_0002_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,90.35
786,foldit_recycles/recyc_12/colab/2003333_1006_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,85.42
787,foldit_recycles/recyc_12/colab/2003485_1036_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,78.72
788,foldit_recycles/recyc_12/colab/2000518_0000_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,77.0
789,foldit_recycles/recyc_12/colab/2003285_0000_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,92.16
790,foldit_recycles/recyc_12/colab/2003308_1010_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,89.22
791,foldit_recycles/recyc_12/colab/997523_0008_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,90.05
792,foldit_recycles/recyc_12/colab/2002469_0001_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,79.46
793,foldit_recycles/recyc_12/colab/2003594_0000_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,91.97
794,foldit_recycles/recyc_12/colab/2003382_0004_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,80.19
795,foldit_recycles/recyc_12/colab/2003485_1029_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,76.25
796,foldit_recycles/recyc_12/colab/2003308_1010_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,88.32
797,foldit_recycles/recyc_12/colab/2003360_s004_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,88.55
798,foldit_recycles/recyc_12/colab/997915_0000_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,84.32
799,foldit_recycles/recyc_12/colab/2003333_0005_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,84.78
800,foldit_recycles/recyc_12/colab/2003245_0004_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,89.89
801,foldit_recycles/recyc_12/colab/2002922_1018_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,84.04
802,foldit_recycles/recyc_12/colab/2003285_s005_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,83.6
803,foldit_recycles/recyc_12/colab/2003414_1018_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,85.21
804,foldit_recycles/recyc_12/colab/2002308_0000_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,84.67
805,foldit_recycles/recyc_12/colab/2002376_0003_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,78.4
806,foldit_recycles/recyc_12/colab/2000240_s003_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,64.48
807,foldit_recycles/recyc_12/colab/2002922_1018_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,82.69
808,foldit_recycles/recyc_12/colab/2003594_S603_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,72.0
809,foldit_recycles/recyc_12/colab/2003382_0002_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,85.8
810,foldit_recycles/recyc_12/colab/2002766_0006_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,86.5
811,foldit_recycles/recyc_12/colab/2003265_0007_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,88.49
812,foldit_recycles/recyc_12/colab/2003485_1017_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,66.55
813,foldit_recycles/recyc_12/colab/2000518_0000_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,75.61
814,foldit_recycles/recyc_12/colab/2003048_S697_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.86
815,foldit_recycles/recyc_12/colab/2003245_S383_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,90.48
816,foldit_recycles/recyc_12/colab/2003485_S412_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,77.93
817,foldit_recycles/recyc_12/colab/2003594_S603_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,67.01
818,foldit_recycles/recyc_12/colab/2003455_0009_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,73.96
819,foldit_recycles/recyc_12/colab/2003333_1013_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.92
820,foldit_recycles/recyc_12/colab/2000518_0000_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,68.82
821,foldit_recycles/recyc_12/colab/2003382_0009_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,59.29
822,foldit_recycles/recyc_12/colab/2002553_0000_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,74.52
823,foldit_recycles/recyc_12/colab/2003382_1021_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,83.82
824,foldit_recycles/recyc_12/colab/2003382_0004_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,79.15
825,foldit_recycles/recyc_12/colab/997523_0005_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,85.36
826,foldit_recycles/recyc_12/colab/2003205_0003_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,82.07
827,foldit_recycles/recyc_12/colab/2003205_0008_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,72.31
828,foldit_recycles/recyc_12/colab/2002766_0002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.74
829,foldit_recycles/recyc_12/colab/2002553_0000_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,89.99
830,foldit_recycles/recyc_12/colab/2003455_s008_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,63.38
831,foldit_recycles/recyc_12/colab/1998925_s005_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,78.16
832,foldit_recycles/recyc_12/colab/2002544_0000_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,87.97
833,foldit_recycles/recyc_12/colab/2003205_0002_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,89.3
834,foldit_recycles/recyc_12/colab/2003169_s001_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,81.86
835,foldit_recycles/recyc_12/colab/2002376_0003_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,74.04
836,foldit_recycles/recyc_12/colab/2002376_0000_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,73.12
837,foldit_recycles/recyc_12/colab/2003205_1035_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,71.84
838,foldit_recycles/recyc_12/colab/2003308_1010_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,86.39
839,foldit_recycles/recyc_12/colab/997523_0006_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,92.33
840,foldit_recycles/recyc_12/colab/2003333_s001_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,75.13
841,foldit_recycles/recyc_12/colab/2003308_0005_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,76.76
842,foldit_recycles/recyc_12/colab/2002745_0004_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,89.77
843,foldit_recycles/recyc_12/colab/2001044_0000_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,87.8
844,foldit_recycles/recyc_12/colab/2003285_s005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.87
845,foldit_recycles/recyc_12/colab/2003455_0002_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,68.28
846,foldit_recycles/recyc_12/colab/2002308_S695_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,57.36
847,foldit_recycles/recyc_12/colab/2003308_1010_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,92.6
848,foldit_recycles/recyc_12/colab/2002922_1018_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,84.19
849,foldit_recycles/recyc_12/colab/997523_0005_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,85.39
850,foldit_recycles/recyc_12/colab/2003265_1034_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,89.93
851,foldit_recycles/recyc_12/colab/2003205_0000_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,86.22
852,foldit_recycles/recyc_12/colab/2002990_1039_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,83.55
853,foldit_recycles/recyc_12/colab/2003205_0006_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,69.04
854,foldit_recycles/recyc_12/colab/2003048_s009_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,80.12
855,foldit_recycles/recyc_12/colab/2002877_s005_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,75.08
856,foldit_recycles/recyc_12/colab/2002787_0005_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,86.11
857,foldit_recycles/recyc_12/colab/2003205_S722_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,75.64
858,foldit_recycles/recyc_12/colab/2003485_0000_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,79.88
859,foldit_recycles/recyc_12/colab/2002376_0003_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,69.2
860,foldit_recycles/recyc_12/colab/2003333_s003_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,82.88
861,foldit_recycles/recyc_12/colab/2002990_1031_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,79.92
862,foldit_recycles/recyc_12/colab/2000665_1003_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,53.15
863,foldit_recycles/recyc_12/colab/2000240_0002_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,82.95
864,foldit_recycles/recyc_12/colab/2003048_1024_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,71.76
865,foldit_recycles/recyc_12/colab/2003265_1034_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,90.94
866,foldit_recycles/recyc_12/colab/2003333_1006_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,85.33
867,foldit_recycles/recyc_12/colab/2003532_1022_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,81.26
868,foldit_recycles/recyc_12/colab/2002766_0006_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,88.08
869,foldit_recycles/recyc_12/colab/2003205_S506_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,85.89
870,foldit_recycles/recyc_12/colab/2003245_S385_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,85.85
871,foldit_recycles/recyc_12/colab/2003360_s000_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,83.82
872,foldit_recycles/recyc_12/colab/2002713_1006_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,90.19
873,foldit_recycles/recyc_12/colab/2002469_S848_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,71.78
874,foldit_recycles/recyc_12/colab/2003594_s008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.78
875,foldit_recycles/recyc_12/colab/2003382_0009_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,71.91
876,foldit_recycles/recyc_12/colab/2002486_1012_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,83.97
877,foldit_recycles/recyc_12/colab/2002486_1048_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,69.95
878,foldit_recycles/recyc_12/colab/2003308_0004_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,85.58
879,foldit_recycles/recyc_12/colab/1998469_0000_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,83.89
880,foldit_recycles/recyc_12/colab/2002089_1029_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,77.72
881,foldit_recycles/recyc_12/colab/997523_0008_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,90.83
882,foldit_recycles/recyc_12/colab/2002745_0003_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,87.84
883,foldit_recycles/recyc_12/colab/2003382_s008_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,70.73
884,foldit_recycles/recyc_12/colab/2003285_s005_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,80.52
885,foldit_recycles/recyc_12/colab/2002745_0001_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,85.92
886,foldit_recycles/recyc_12/colab/2002745_0000_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,90.5
887,foldit_recycles/recyc_12/colab/2003245_0004_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,91.1
888,foldit_recycles/recyc_12/colab/2002949_0007_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,85.32
889,foldit_recycles/recyc_12/colab/2003048_0005_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,90.51
890,foldit_recycles/recyc_12/colab/2003455_1023_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,88.4
891,foldit_recycles/recyc_12/colab/997523_0000_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,77.98
892,foldit_recycles/recyc_12/colab/2002949_0007_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,78.58
893,foldit_recycles/recyc_12/colab/2002243_1016_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,86.43
894,foldit_recycles/recyc_12/colab/2003265_s008_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,83.15
895,foldit_recycles/recyc_12/colab/2003382_0002_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,79.38
896,foldit_recycles/recyc_12/colab/2003265_s008_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,81.91
897,foldit_recycles/recyc_12/colab/997523_0000_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,79.75
898,foldit_recycles/recyc_12/colab/2003048_1050_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.21
899,foldit_recycles/recyc_12/colab/2002922_1013_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,84.31
900,foldit_recycles/recyc_12/colab/2001044_0000_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,88.43
901,foldit_recycles/recyc_12/colab/2003455_0002_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,70.37
902,foldit_recycles/recyc_12/colab/2002949_0000_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,85.76
903,foldit_recycles/recyc_12/colab/2002745_0000_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,87.34
904,foldit_recycles/recyc_12/colab/2002766_0000_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,84.96
905,foldit_recycles/recyc_12/colab/2003382_1021_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,83.62
906,foldit_recycles/recyc_12/colab/997258_0004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.36
907,foldit_recycles/recyc_12/colab/2003360_0005_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,89.96
908,foldit_recycles/recyc_12/colab/2003532_1022_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.53
909,foldit_recycles/recyc_12/colab/2003333_1013_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,55.89
910,foldit_recycles/recyc_12/colab/2002243_1016_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,86.31
911,foldit_recycles/recyc_12/colab/2003360_1013_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,80.85
912,foldit_recycles/recyc_12/colab/2003594_0000_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,92.88
