,prot,filename,plddt
274,45644,45644_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.584738738738736
275,170057,170057_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,37.26539965694682
276,242266,242266_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,37.66421012269939
277,12619,12619_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,38.95554429783223
278,160157,160157_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,39.17048140770252
279,252665,252665_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,33.253903721682846
280,108263,108263_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,32.610487661574616
281,21175,21175_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,39.341130614352096
282,58723,58723_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,36.9620827633379
283,158641,158641_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,51.169173602853746
284,182473,182473_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,40.25180611423974
285,131406,131406_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,38.12482209124645
286,155363,155363_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,50.222097026604075
287,289792,289792_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,41.79632317073171
288,288213,288213_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,41.33825054784514
289,32836,32836_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.72851137678365
290,78657,78657_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,82.87366594360087
291,31482,31482_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,50.5327394900069
292,152587,152587_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.797322475570034
293,167511,167511_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.93144415424797
294,169849,169849_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.52238116294495
295,219385,219385_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,31.154235894527925
296,144584,144584_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,44.60920695102686
297,252744,252744_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.15632986627044
298,30672,30672_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.79017881705639
299,156784,156784_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,55.48045130641329
300,160064,160064_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,46.795990440785985
301,102272,102272_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,37.068474426807754
302,144692,144692_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,52.05854545454545
303,172472,172472_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,44.0435294117647
304,109816,109816_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,38.522235690235696
305,153685,153685_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,37.037253292613094
306,26238,26238_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,43.38220564836913
307,205476,205476_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,42.035003503854234
308,64432,64432_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,48.956168665225086
309,287614,287614_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,35.61280467445743
310,89259,89259_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,38.34155115511551
311,249883,249883_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,40.90675696012039
312,170418,170418_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,45.0322869955157
313,163144,163144_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,32.01994369857081
314,169673,169673_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.334128642111054
315,151233,151233_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.82586168432795
316,200494,200494_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,35.775440289505426
317,215363,215363_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,54.04437007874015
318,154530,154530_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,33.73064613324406
319,44974,44974_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,47.81333333333333
320,160334,160334_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,48.95881856540085
321,163089,163089_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.45988475315371
322,188173,188173_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,36.97712170291532
323,165839,165839_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,58.4590071942446
324,252029,252029_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,40.539270984606446
325,210292,210292_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,33.981981919332405
326,225112,225112_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.503478452066844
327,166456,166456_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,38.772516719464974
328,155550,155550_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,50.18553264604811
329,207950,207950_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,47.53515513805864
330,75669,75669_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,42.00388055130169
331,185041,185041_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,39.78173735725938
332,43368,43368_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,37.06304612084376
333,156763,156763_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,39.12957520091849
334,153574,153574_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,46.96133223684211
335,292156,292156_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,37.86582212257101
336,11694,11694_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,32.604204099433055
337,182407,182407_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,44.837607739665785
338,48553,48553_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,38.97765721331689
339,163005,163005_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,37.25676298320968
340,165794,165794_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,35.70352262319106
341,227153,227153_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.43817995069844
342,165490,165490_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,45.29579379562044
343,155515,155515_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,35.29206474190726
344,152705,152705_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.51379978471475
345,252184,252184_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,35.88363042861198
346,252567,252567_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,45.033824911868386
347,45554,45554_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,42.16603732162459
348,158511,158511_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,52.31767127149705
349,4237,4237_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,37.55349625285109
350,182708,182708_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.00304039469627
351,202201,202201_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,45.176500254712174
352,86526,86526_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,52.80097762073027
353,35967,35967_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,44.76771608171817
354,158615,158615_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,45.53489229402621
355,155509,155509_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,61.28990291262135
356,161625,161625_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,40.16845705402254
357,80368,80368_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,53.71219026548673
358,168957,168957_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,41.55378461538461
359,60663,60663_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,36.045219399538105
360,152765,152765_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,48.90525073746313
361,29578,29578_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,43.81900803212851
362,1796,1796_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,32.06045594141271
363,188977,188977_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,37.71622641509433
364,144607,144607_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,42.4659905819038
365,103765,103765_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,39.079766283524904
366,28233,28233_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,48.711093665403354
367,109051,109051_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,38.05903618215845
368,170301,170301_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.71371610845295
369,163065,163065_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,46.90227290916366
370,169268,169268_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,31.249384753901563
371,156228,156228_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,40.34354444444445
372,155061,155061_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,31.934177654406668
373,93285,93285_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,44.65455047318612
374,155564,155564_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,32.70430650154799
375,168523,168523_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,35.86088930936613
376,160128,160128_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,33.683648528099916
377,154001,154001_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,38.131693648816935
378,158745,158745_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,44.77881735479356
379,12396,12396_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.06691223574631
380,179451,179451_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,35.902
381,150955,150955_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,32.89755164034022
382,153200,153200_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.25982787878788
383,215542,215542_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,47.557603589841506
384,80106,80106_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,46.91034246575343
385,206033,206033_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,37.26011674571324
386,153703,153703_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,51.420044893378225
387,170239,170239_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,32.764855627578086
388,92529,92529_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,38.093007367716005
389,74920,74920_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,48.602341211226005
390,22411,22411_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,33.09256732848438
391,215343,215343_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,48.718545454545456
392,217551,217551_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,37.658601036269424
393,154328,154328_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,39.83747054202671
394,150785,150785_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,38.87435998424576
395,166795,166795_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,40.75926660914581
396,18314,18314_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,35.058471870248354
397,25789,25789_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,38.65087814313346
398,156545,156545_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,51.00450064850843
399,166330,166330_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,31.648315105946686
400,156369,156369_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,40.073963988175215
401,56813,56813_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,51.66150306748467
402,8262,8262_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,36.582280809319435
403,201380,201380_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,37.27570018975332
404,61569,61569_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,61.525971272229825
405,160352,160352_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,42.926972124319136
406,165755,165755_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,40.39699053108275
407,132226,132226_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,38.400589569161
408,117244,117244_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,38.77144571588055
409,31120,31120_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,45.37563447379818
410,144635,144635_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,37.654099831744254
411,165916,165916_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,32.28118208212361
412,45906,45906_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.29550796057619
413,249982,249982_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,58.639392692959106
414,201616,201616_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.9108070678128
415,110838,110838_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,42.98069488817892
416,132669,132669_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.64863526151714
417,60345,60345_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,79.9386243902439
418,144026,144026_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,39.486167108753314
419,167309,167309_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,28.44019177576987
420,197152,197152_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,33.95466845277964
421,155882,155882_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,32.86587547169812
422,161643,161643_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,37.23322188449848
423,169596,169596_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,38.98937007874015
424,154828,154828_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,79.08446428571429
425,240710,240710_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,62.76684045881125
426,17145,17145_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,58.18921782178218
427,252645,252645_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,31.777740809678917
428,150238,150238_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,47.10790931989924
429,151070,151070_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.924661859771255
430,169734,169734_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,46.09593338497289
431,113339,113339_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.95627126580303
432,170183,170183_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,41.110877499999994
433,245544,245544_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,35.01718896713615
434,151487,151487_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,42.664523543851814
435,162998,162998_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,43.886
436,186856,186856_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,67.40930061349694
437,223321,223321_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,38.30261682242991
438,199871,199871_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,38.14244876744877
439,170380,170380_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.73350764852365
440,187809,187809_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,38.71211966900064
441,64148,64148_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,41.4950266502665
442,115694,115694_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.659304943710225
443,207132,207132_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,40.45971020408164
444,45685,45685_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.38570557899671
445,32180,32180_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,35.21338466276563
446,156673,156673_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,52.900605523182165
447,159965,159965_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,45.75278922872341
448,238695,238695_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.55322413793103
449,150538,150538_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.60111919927207
450,238749,238749_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,37.47048642533936
451,217531,217531_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,39.81539795464651
452,107349,107349_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,38.73003188521323
453,152602,152602_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,34.01832623250152
454,149405,149405_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,56.170999194198224
455,160319,160319_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.677619728377415
456,61522,61522_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,63.661844349680166
457,288323,288323_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.62851976284585
458,226869,226869_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,74.64587262200165
459,217349,217349_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,37.35842439644218
460,75867,75867_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,32.33223112128147
461,194223,194223_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,38.043340448239064
462,51962,51962_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,49.38759765625
463,296194,296194_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,32.823600262553335
464,46640,46640_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,41.51387024608501
465,58338,58338_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,39.48654241645245
466,152378,152378_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.45229976736457
467,251946,251946_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,41.623528283796745
468,12791,12791_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,35.27211136890951
469,17172,17172_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,31.58488754615643
470,251867,251867_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,58.14048136645963
471,168008,168008_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,48.599917906618785
472,24968,24968_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,42.980610112186866
473,48910,48910_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,39.6038217623498
474,209702,209702_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,35.789020425177156
475,205966,205966_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.549366722850955
476,34390,34390_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,43.53211804258499
477,6171,6171_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,40.06567338709677
478,153310,153310_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,44.7368621399177
479,158669,158669_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,30.24817998487522
480,23879,23879_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,70.94279943100996
481,133739,133739_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,77.56809015421116
482,238651,238651_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,77.8641290950373
483,12332,12332_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,44.86861854159032
484,157520,157520_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,57.00778933680104
485,54530,54530_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,35.24048540274358
486,35343,35343_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,53.51159739790388
487,162150,162150_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,37.38177707676131
488,168492,168492_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.55735963581184
489,150419,150419_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,41.77002100840336
490,149785,149785_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,38.717615369762505
491,59607,59607_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,46.06148829431438
492,169206,169206_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,38.43188694267515
493,150408,150408_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,54.490974975625605
494,109506,109506_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,35.85362007168459
495,245573,245573_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,42.17151433691757
496,156455,156455_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,51.704243589743584
497,286617,286617_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,37.97068597035505
498,153052,153052_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,47.76319610778444
499,162984,162984_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,42.84393745557925
500,149648,149648_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,33.858762577606505
501,240969,240969_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,43.401809523809526
502,168841,168841_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.60945528455285
503,98463,98463_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,31.66275120902741
504,21624,21624_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,72.43951327433629
505,152330,152330_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,36.1775118708452
506,160542,160542_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,62.56509487666034
507,81009,81009_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,43.950923076923075
508,206677,206677_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,44.94644178454842
509,165454,165454_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,62.372775842044135
510,31474,31474_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,35.81748575769085
511,160311,160311_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.20242004264392
512,155448,155448_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,37.069498131340104
513,166480,166480_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.1566415229885
514,12749,12749_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,35.89349437627811
515,156003,156003_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,40.58793650793651
516,165819,165819_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,43.60702097902098
517,201231,201231_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,35.913333333333334
518,152787,152787_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,37.13211538461539
519,185258,185258_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,39.98452754693752
520,30605,30605_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,63.74573136427566
521,151403,151403_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,43.79021415270018
522,218287,218287_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,43.05984136858476
523,111596,111596_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,33.17356824054499
524,164372,164372_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,58.781249107780155
525,149419,149419_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,41.09399028452464
526,53979,53979_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,39.69294070189592
527,228028,228028_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,39.58553939393939
528,155840,155840_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,44.47307101727448
529,55038,55038_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,34.11994428969359
530,160448,160448_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,69.81252013808977
531,207332,207332_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,38.28387741935484
532,206872,206872_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,81.68621376811595
533,60538,60538_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,30.77787502674941
534,180738,180738_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,34.68121739130435
535,159688,159688_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,33.05307317073171
536,150114,150114_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,32.75017076502732
537,152739,152739_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,35.889006506066465
538,156464,156464_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,35.29514576584914
539,144574,144574_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,57.92431418522861
540,165898,165898_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.28652259719755
541,98345,98345_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,75.00717730496453
542,80359,80359_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,49.65897238278741
543,158782,158782_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,42.82269523809524
544,159438,159438_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,36.17007915567282
545,217467,217467_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,42.940895084372706
546,27230,27230_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,33.74081421424875
547,156737,156737_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,65.21531481481482
