,prot,filename,plddt,rmsd,wrmsd,type,rmsd_rank,designable,designable_w
2356,AF-T1EKX1-F1,sample_7,86.73934131736527,0.8875593272546498,0.4317556862618397,AFDB (light),1.0,1,1
2370,AF-I3UEW8-F1,sample_3,73.85679509632223,0.8319402567259824,0.654611458725481,AFDB (light),1.0,1,1
2378,AF-A0A3E0WUN9-F1,sample_5,83.68686489980607,6.7879336013095894,4.57735393436244,AFDB (light),1.0,0,0
2393,AF-C7ZHR4-F1,sample_3,92.29177819548872,0.9332552594688716,0.6542215092942307,AFDB (light),1.0,1,1
2404,AF-A0A1Q9NBE2-F1,sample_2,76.18271794871795,4.508447162755507,3.686373336753094,AFDB (light),1.0,0,0
2410,AF-A0A7Y8U524-F1,sample_7,79.64055327868851,0.9768915441003916,0.3186496706969036,AFDB (light),1.0,1,1
2427,AF-A0A7X1CQ44-F1,sample_9,73.3384574468085,5.023174552135844,1.0152153343326278,AFDB (light),1.0,0,1
2431,AF-A0A2E9SL78-F1,sample_5,85.82638492871692,0.5762663333131216,0.4109896203005138,AFDB (light),1.0,1,1
2442,AF-A0A4R3JFS9-F1,sample_5,86.84574494949496,9.530602987720693,4.635396289434031,AFDB (light),1.0,0,0
2456,AF-A0A7Y7YD14-F1,sample_3,66.5701683029453,6.724560415777581,0.7919844119245543,AFDB (light),1.0,0,0
2464,AF-A0A267FY25-F1,sample_5,72.12755447941889,6.424567702845134,3.125595868050195,AFDB (light),1.0,0,0
2476,AF-A0A0D7EHU0-F1,sample_5,66.17080669710806,7.247321675818299,5.54388055300131,AFDB (light),1.0,0,0
2485,AF-A0A3D5ULB8-F1,sample_7,85.11477683956574,0.5195034932475172,0.3641464207151531,AFDB (light),1.0,1,1
2502,AF-A0A4R5JH87-F1,sample_10,84.0419560669456,0.6426890061720776,0.3503636711022534,AFDB (light),1.0,1,1
2511,AF-A0A2X2X460-F1,sample_1,48.46592948717949,7.203504019707871,6.141188326874801,AFDB (light),1.0,0,0
2515,AF-A0A495BRC9-F1,sample_6,71.66532517707662,2.0644617892945334,1.7834040359603651,AFDB (light),1.0,0,1
2534,AF-K3XA03-F1,sample_10,82.59306818181818,0.5513725728889767,0.3684863262832258,AFDB (light),1.0,1,1
2542,AF-A0A3B0U647-F1,sample_1,78.32004115226337,1.0988831636498118,0.9034999449528864,AFDB (light),1.0,1,1
2556,AF-A0A6D2JD41-F1,sample_8,63.053041733547346,6.112083097573558,3.912087687847432,AFDB (light),1.0,0,0
2567,AF-A0A3A0FF70-F1,sample_8,83.82801455301455,3.054810469049483,0.466601789731646,AFDB (light),1.0,0,1
2568,AF-A0A0E9LYE5-F1,sample_6,78.62471995332555,4.6725204240179234,2.230155984546868,AFDB (light),1.0,0,0
2579,AF-A0A317K219-F1,sample_6,73.32682051282052,3.241138030836114,1.772625666912964,AFDB (light),1.0,0,1
2594,AF-A0A3M6U906-F1,sample_4,88.54682203389832,3.515142187175143,1.4751073985594685,AFDB (light),1.0,0,1
2610,AF-A0A254NL51-F1,sample_9,83.87076811594203,1.129504878093205,0.4540386773475936,AFDB (light),1.0,1,1
2621,AF-A0A126S591-F1,sample_9,82.46573515092503,0.5231762118401727,0.4302318402298381,AFDB (light),1.0,1,1
2625,AF-A0A0K5JL59-F1,sample_5,80.55915887850468,2.2899922323750457,1.7500801467356015,AFDB (light),1.0,0,1
2641,AF-A0A089P0R3-F1,sample_2,92.31860270444302,2.7487044588440637,0.4063657369012857,AFDB (light),1.0,0,1
2650,AF-A0A1F3AF26-F1,sample_1,80.92909948542025,0.8732478331390343,0.5456241187883102,AFDB (light),1.0,1,1
2660,AF-A0A227KIA2-F1,sample_1,81.73277044854882,2.521259951672562,1.721499800148263,AFDB (light),1.0,0,1
2672,AF-A0A2E0RVY1-F1,sample_3,85.17785678766782,6.698328707060205,0.5435352957719062,AFDB (light),1.0,0,1
2684,AF-A0A1W1EG60-F1,sample_2,79.31552567237162,1.5002221980769683,0.5376878566179795,AFDB (light),1.0,1,1
2689,AF-A0A4R3MGU6-F1,sample_6,89.88220956719817,1.4167258568249843,0.9321559266076352,AFDB (light),1.0,1,1
2702,AF-A0A351LCB1-F1,sample_5,86.23992277992278,0.8714015943327915,0.4654204211674265,AFDB (light),1.0,1,1
2718,AF-A0A533XP45-F1,sample_9,75.00624756335283,5.651712638258648,3.175382663115183,AFDB (light),1.0,0,0
2723,AF-A0A6P0S9Z8-F1,sample_4,82.94923913043479,0.5521024750613344,0.4882172044803286,AFDB (light),1.0,1,1
2740,AF-A0A6G3LDH0-F1,sample_9,84.36256097560975,0.9531209733204068,0.4542751498151864,AFDB (light),1.0,1,1
2745,AF-A0A847I5W4-F1,sample_4,84.36853107344633,3.3578218137984135,2.0290855024061596,AFDB (light),1.0,0,0
2751,AF-A0A2D4STP1-F1,sample_6,79.15562180579218,1.9047338704792365,0.567125909025211,AFDB (light),1.0,1,1
2764,AF-L7KNY7-F1,sample_5,50.453114754098365,9.909646231232903,8.071733575357595,AFDB (light),1.0,0,0
2774,AF-A0A536BWW7-F1,sample_4,77.99593400447428,1.7650682153083,0.7624608030597706,AFDB (light),1.0,1,1
2785,AF-A0A5M9N801-F1,sample_4,92.0221692411014,0.3392009709286687,0.2527589912324313,AFDB (light),1.0,1,1
2802,AF-A0A1F8QN20-F1,sample_8,86.872699594046,1.0126607934502958,0.6641869458307615,AFDB (light),1.0,1,1
2812,AF-A0A4Z0YQ87-F1,sample_10,87.74459922846121,0.4315186745745865,0.3676831438201124,AFDB (light),1.0,1,1
2816,AF-A0A1H0FWK3-F1,sample_7,84.58082916368835,0.7346234750534832,0.5087857990949746,AFDB (light),1.0,1,1
2826,AF-A0A1W1CRJ3-F1,sample_6,93.47664862204724,7.662922105047025,2.0269420894711447,AFDB (light),1.0,0,0
2837,AF-A0A7V4MI38-F1,sample_6,85.39041237113402,1.6157818825739674,1.1119758724971744,AFDB (light),1.0,1,1
2852,AF-A2E3D9-F1,sample_1,76.5571986970684,0.6449151706244489,0.4180569412223712,AFDB (light),1.0,1,1
2862,AF-A0A842V412-F1,sample_4,86.45817831943553,0.7052250011598176,0.6309825625663112,AFDB (light),1.0,1,1
2876,AF-A0A7R9FT84-F1,sample_2,78.44227107887579,2.149665195664854,1.2792682491899787,AFDB (light),1.0,0,1
2889,AF-A0A2R6KT10-F1,sample_8,86.81801084990958,0.3952371574850222,0.2885708129964474,AFDB (light),1.0,1,1
2895,AF-A0A090ME36-F1,sample_3,94.62627118644068,0.4593696109398944,0.2647351218518605,AFDB (light),1.0,1,1
2900,AF-A0A507EJW2-F1,sample_7,93.93671469740634,1.6157071870341944,1.2821934157750654,AFDB (light),1.0,1,1
2920,AF-A0A1Y0GVF9-F1,sample_8,49.80813973063972,13.106352463229303,9.595549997597214,AFDB (light),1.0,0,0
2928,AF-A0A260LYQ1-F1,sample_10,81.49755070202808,1.0528560397621494,0.4207799596091448,AFDB (light),1.0,1,1
2942,AF-A0A5A7ULT5-F1,sample_8,60.83619845360825,9.589134153373426,8.174332321089091,AFDB (light),1.0,0,0
2953,AF-A0A0G1XS67-F1,sample_8,82.96016032064128,1.1684660968404952,0.581511684944989,AFDB (light),1.0,1,1
2958,AF-A0A7J3Y044-F1,sample_4,82.08838121934127,1.798057115479766,1.5851815782973615,AFDB (light),1.0,1,1
2975,AF-A0A3E3AE94-F1,sample_8,88.89938973647712,0.4799543280705766,0.3849403112562686,AFDB (light),1.0,1,1
2978,AF-A0A177G915-F1,sample_5,75.9991632928475,3.4775810853254083,2.803119775928221,AFDB (light),1.0,0,0
2995,AF-X0L1U0-F1,sample_10,90.56543580683156,0.630941367462111,0.409875783110611,AFDB (light),1.0,1,1
3006,AF-A0A520K987-F1,sample_8,77.98982517482516,1.8856905806484392,0.4333216376433938,AFDB (light),1.0,1,1
3009,AF-A0A2E9GC72-F1,sample_5,67.06389830508473,4.108696328546369,3.744638857249459,AFDB (light),1.0,0,0
3024,AF-A0A1X7TWU8-F1,sample_2,58.81387698042871,1.9440257058875203,1.837058152237459,AFDB (light),1.0,0,0
3031,AF-H0G4M1-F1,sample_5,76.37393045310854,1.387936649580071,0.9699070050834824,AFDB (light),1.0,1,1
3042,AF-A0A4S8HYB1-F1,sample_5,79.18818713450293,1.841178516052952,0.5678589491342012,AFDB (light),1.0,1,1
3054,AF-A0A835WYH6-F1,sample_4,75.7534518072289,6.274111196615149,5.02121194689508,AFDB (light),1.0,0,0
3068,AF-A0A251TI20-F1,sample_2,79.46140324963072,1.3579265688562825,0.8688098320928901,AFDB (light),1.0,1,1
3081,AF-A0A0C3HJA8-F1,sample_10,80.64634975711313,0.8692164260822587,0.5630549410207074,AFDB (light),1.0,1,1
3085,AF-A0A1X7RH32-F1,sample_7,64.71148178807947,2.580688900533303,1.487959504700946,AFDB (light),1.0,0,0
3103,AF-A0A167FI50-F1,sample_10,86.95460122699387,0.7615220904490723,0.4500616618000392,AFDB (light),1.0,1,1
3112,AF-G4YUD9-F1,sample_2,84.37063784360821,11.151888709894068,7.700238366764761,AFDB (light),1.0,0,0
3123,AF-A0A7R9LW56-F1,sample_2,85.5529383484163,0.8036981636278183,0.6638227077566551,AFDB (light),1.0,1,1
3134,AF-A0A7C1JFL1-F1,sample_3,84.53001014198783,1.4255827675814463,0.7217590308163784,AFDB (light),1.0,1,1
3145,AF-S0L8Z5-F1,sample_2,82.72601321585903,2.1082269174129222,1.899638747196354,AFDB (light),1.0,0,1
3151,AF-A0A7S9GKQ7-F1,sample_4,64.65588607594935,4.323878288820178,4.2669791069675576,AFDB (light),1.0,0,0
3161,AF-A0A1E3PVE7-F1,sample_7,82.65323170731708,6.203437094775292,4.435533893800957,AFDB (light),1.0,0,0
3172,AF-A0A536CQB7-F1,sample_5,85.37730415991356,6.193331230153271,3.16694695724422,AFDB (light),1.0,0,0
3191,AF-L1IE14-F1,sample_8,90.2709631147541,1.6318413949339023,0.8688082393606003,AFDB (light),1.0,1,1
3194,AF-G0VH52-F1,sample_5,81.97038682381384,0.877527981826552,0.5203587050026205,AFDB (light),1.0,1,1
3208,AF-A0A0Q5L9K1-F1,sample_3,80.13115183246074,0.7240205879183582,0.4499276045468828,AFDB (light),1.0,1,1
3216,AF-A0A0P1F7P8-F1,sample_1,81.38936041486602,4.278523229443388,0.6122415411471993,AFDB (light),1.0,0,1
3223,AF-A0A3P7Z9Y4-F1,sample_6,81.25270059435364,1.4409889011135162,1.0600725161796398,AFDB (light),1.0,1,1
3237,AF-A0A819M1H9-F1,sample_4,57.61443134535368,17.38754941874008,13.140741675383277,AFDB (light),1.0,0,0
3248,AF-A0A2U0S4N8-F1,sample_4,90.95055873443285,3.6269338941100946,3.035073973928438,AFDB (light),1.0,0,0
3262,AF-A0A0L8JC99-F1,sample_2,75.46177539223783,5.825919491603356,1.5416681023147012,AFDB (light),1.0,0,1
3277,AF-A0A3C0TLV9-F1,sample_8,89.2074919614148,3.1777563170825447,1.1370110010969998,AFDB (light),1.0,0,1
3283,AF-A0A496QI64-F1,sample_3,87.09715087719299,0.6140488452142315,0.4908233113447064,AFDB (light),1.0,1,1
3293,AF-A0A7S1T5R3-F1,sample_1,78.42492927094668,17.635472691404757,6.020659456697991,AFDB (light),1.0,0,0
3306,AF-A0A1A3HDP0-F1,sample_2,83.91015296367114,1.533049664707567,0.3968869836776505,AFDB (light),1.0,1,1
3310,AF-A0A6M4H4B0-F1,sample_6,81.07155311355312,1.1813606822981004,0.3814617052429605,AFDB (light),1.0,1,1
3323,AF-A0A7J4J060-F1,sample_4,88.61051428571429,0.3819178878836304,0.2813550280987378,AFDB (light),1.0,1,1
3339,AF-A0A1I1M9Q5-F1,sample_10,90.400184501845,0.4419776459232736,0.3911108139166091,AFDB (light),1.0,1,1
3345,AF-A0A7X5JQ22-F1,sample_4,74.5666049382716,4.73425273307676,3.301647638464756,AFDB (light),1.0,0,0
3353,AF-A0A1F4DBV2-F1,sample_6,56.17990512333965,6.8273037216842605,4.803738885274848,AFDB (light),1.0,0,0
3365,AF-A0A522CT11-F1,sample_7,77.7487112763321,0.9588918566499642,0.5444853407621129,AFDB (light),1.0,1,1
3375,AF-A0A4Q4UB08-F1,sample_6,65.45817319098458,4.549089560865294,1.5949360399348351,AFDB (light),1.0,0,0
3394,AF-A0A3M1RGW3-F1,sample_10,94.66674278038953,0.907385116231532,0.3878393799727375,AFDB (light),1.0,1,1
3401,AF-A0A378WR45-F1,sample_1,45.78078907435509,8.74412575715602,2.2497951884347893,AFDB (light),1.0,0,0
3410,AF-A0A0M9DIK8-F1,sample_1,82.70056768558952,0.7177218126542199,0.4733563149456828,AFDB (light),1.0,1,1
3426,AF-A0A2G6DPS1-F1,sample_9,86.96880306603775,0.7895978275090312,0.6839447307605151,AFDB (light),1.0,1,1
3433,AF-A0A2U1T528-F1,sample_3,68.13062068965517,1.9169360419313752,0.9533876795440748,AFDB (light),1.0,0,0
3439,AF-S3ANU3-F1,sample_6,76.69963394342763,4.503724066388025,2.6655614866479653,AFDB (light),1.0,0,0
3456,AF-A0A6J4HBD8-F1,sample_2,92.05209917355371,0.9949182384344928,0.8306543839508247,AFDB (light),1.0,1,1
3467,AF-A0A346XVX8-F1,sample_2,81.6423484848485,2.952007174618149,2.765508483129237,AFDB (light),1.0,0,0
3476,AF-A0A399JEB2-F1,sample_1,91.5001576994434,0.9125524327245912,0.7936719986237802,AFDB (light),1.0,1,1
3483,AF-A0A090RC68-F1,sample_6,81.70350948509486,0.5819019390775649,0.4516446218458061,AFDB (light),1.0,1,1
3495,AF-A0A1A5QTJ4-F1,sample_7,83.9905625717566,0.7231721001145252,0.4020798758471844,AFDB (light),1.0,1,1
3505,AF-A0A0B0HSW4-F1,sample_6,80.85059523809524,0.8526898341245888,0.7056682500314858,AFDB (light),1.0,1,1
3519,AF-A0A6P4C8E8-F1,sample_4,79.22674570727719,1.5943217752634329,0.9676039128688824,AFDB (light),1.0,1,1
3528,AF-A0A4R1B6N3-F1,sample_7,73.33754654255318,4.751178311931486,1.0686585406714788,AFDB (light),1.0,0,1
3540,AF-A0A660MNH8-F1,sample_5,86.32156787762905,0.4743884983642651,0.3086056511029593,AFDB (light),1.0,1,1
3550,AF-A0A6P4BVZ0-F1,sample_4,75.09725333333334,1.3917853371334772,1.2191269872945134,AFDB (light),1.0,1,1
3559,AF-A0A7W5B199-F1,sample_7,84.16005328596803,0.7805078232439888,0.4007937562806705,AFDB (light),1.0,1,1
3574,AF-A0A080M141-F1,sample_2,76.92869503546099,1.645859326824959,1.0341146849471554,AFDB (light),1.0,1,1
3579,AF-A0A811GKZ5-F1,sample_7,83.16318448883666,1.1476825488389517,0.4979256946244989,AFDB (light),1.0,1,1
3590,AF-A0A6N9LEW8-F1,sample_7,90.68977325134512,6.396608163026202,1.5545742087107612,AFDB (light),1.0,0,1
3605,AF-A0A4C4ZJ41-F1,sample_3,59.68365732087227,8.181834509865517,4.521341041813135,AFDB (light),1.0,0,0
3621,AF-A0A7X8WTK4-F1,sample_8,76.10459054209919,2.93553026923655,1.279750992587843,AFDB (light),1.0,0,1
3622,AF-A0A7Y3HM74-F1,sample_6,88.16330280172414,0.5949599331404738,0.4815379817642888,AFDB (light),1.0,1,1
3634,AF-A0A4R3LR79-F1,sample_7,84.42263557483732,0.5253056158109869,0.4378474469315991,AFDB (light),1.0,1,1
3647,AF-A0A7V3IV96-F1,sample_4,75.1837054263566,3.5007263883523096,1.1263014636939497,AFDB (light),1.0,0,1
3660,AF-A0A7J7BV56-F1,sample_1,81.60500598802395,7.383759618406939,4.619893656771271,AFDB (light),1.0,0,0
3669,AF-A0A660LME7-F1,sample_4,88.05429039301309,0.5421514402869577,0.3778079298867584,AFDB (light),1.0,1,1
3679,AF-A0A4R3J9C1-F1,sample_5,87.40414348462664,0.5974948480689531,0.4906475970801488,AFDB (light),1.0,1,1
3696,AF-A0A6J4TSJ9-F1,sample_8,59.98664116296864,2.783279399081093,1.63585384166193,AFDB (light),1.0,0,0
3699,AF-A0A2H9TMV5-F1,sample_5,86.13458737864077,1.1025021177687282,0.4171291310038938,AFDB (light),1.0,1,1
3716,AF-A0A062XZC7-F1,sample_10,82.43473684210527,0.6397174045324268,0.4327717830257959,AFDB (light),1.0,1,1
3727,AF-A0A497S604-F1,sample_10,85.65730134932534,0.6119124009108926,0.5544903754425335,AFDB (light),1.0,1,1
3734,AF-A0A257XB33-F1,sample_1,78.72529205607478,0.9874808524276588,0.6734434690580209,AFDB (light),1.0,1,1
3748,AF-A0A847HC99-F1,sample_10,76.64360849056604,0.410353300955351,0.2243971509399484,AFDB (light),1.0,1,1
3758,AF-A0A4R0XYG3-F1,sample_2,78.05697787371828,1.4388063983254025,0.8433736759874554,AFDB (light),1.0,1,1
3768,AF-A0A1X7ARB3-F1,sample_3,73.62454545454547,1.8036351321238056,0.9398815908388348,AFDB (light),1.0,1,1
3783,AF-A0A0F2QPZ6-F1,sample_9,69.66070520231213,4.784754937217004,4.273997689262561,AFDB (light),1.0,0,0
3786,AF-A0A2W4RZ35-F1,sample_7,82.31961923847696,0.8573895834677608,0.20261212916038,AFDB (light),1.0,1,1
3794,AF-A0A2E9SIN7-F1,sample_6,84.47237410071943,0.36987978644569,0.3323840799917962,AFDB (light),1.0,1,1
3813,AF-A0A1L5BQ99-F1,sample_10,87.82531121878495,1.003612923941061,0.6123698845154489,AFDB (light),1.0,1,1
3817,AF-A0A2D6XH92-F1,sample_7,47.135914069081714,9.352144876567614,4.497758102360578,AFDB (light),1.0,0,0
3828,AF-A0A151FJZ5-F1,sample_7,85.67178753830439,0.5071883861445224,0.3876565465016245,AFDB (light),1.0,1,1
3845,AF-A0A7W3CXQ1-F1,sample_2,85.40300635785648,1.0783540449095952,1.0166803568805625,AFDB (light),1.0,1,1
3852,AF-A0A1E4ENL0-F1,sample_4,75.87590330788805,2.1293441731792586,0.9459617324967138,AFDB (light),1.0,0,1
3865,AF-A0A645H253-F1,sample_3,77.1302769230769,1.6189246395666237,0.8304169044467813,AFDB (light),1.0,1,1
3877,AF-A0A4Q3FFR5-F1,sample_2,75.54663697104678,1.82091705256215,1.0674068316187326,AFDB (light),1.0,1,1
3883,AF-A0A832ANR9-F1,sample_7,80.5222402358143,0.9774515039831048,0.6832412560948644,AFDB (light),1.0,1,1
3897,AF-A0A0J6YZN2-F1,sample_4,75.48791252485088,4.921993265753582,1.740811484535486,AFDB (light),1.0,0,1
3911,AF-A0A441V9S0-F1,sample_10,76.63156224572823,2.5571797380329095,0.9064967557788972,AFDB (light),1.0,0,1
3916,AF-A0A4V3XJH1-F1,sample_7,80.30130406290957,2.475447208654972,1.7714777218124556,AFDB (light),1.0,0,1
3935,AF-A0A1N7GZS1-F1,sample_9,82.85311087190529,0.8107147420096826,0.4521883237327637,AFDB (light),1.0,1,1
3941,AF-A0A7R7UZD2-F1,sample_1,62.51042033235582,7.13128868363624,4.380495232964538,AFDB (light),1.0,0,0
3948,AF-A0A7V3CWZ1-F1,sample_6,87.13911568123395,1.1657967787400605,0.9455661732266292,AFDB (light),1.0,1,1
3967,AF-A0A644UYS2-F1,sample_9,80.00174264705882,0.6591046832726788,0.4049584724387456,AFDB (light),1.0,1,1
3976,AF-E4RPA3-F1,sample_2,87.23246518105849,0.541492485607402,0.4618614985482607,AFDB (light),1.0,1,1
3991,AF-A0A1G8L570-F1,sample_8,74.32872743682312,2.092690826680245,1.7642475435909453,AFDB (light),1.0,0,1
3992,AF-A0A2S7Y8Z4-F1,sample_6,80.37260252365931,2.4894562422064657,0.8769234078771563,AFDB (light),1.0,0,1
4008,AF-A0A0B8PXY8-F1,sample_3,65.31868436237738,9.769418556783377,7.861325383056556,AFDB (light),1.0,0,0
4016,AF-A0A2K6LS57-F1,sample_5,44.68715265866209,8.533776012961761,4.418197441893788,AFDB (light),1.0,0,0
4034,AF-A0A7J0CIF5-F1,sample_9,90.99561500615006,18.605112371005063,9.19823199329888,AFDB (light),1.0,0,0
4038,AF-L9XMU5-F1,sample_5,84.98630662020906,0.5275344945193906,0.4152113401600187,AFDB (light),1.0,1,1
4055,AF-A0A2N1TNL3-F1,sample_10,47.8395078125,9.897196876964587,8.499694317961572,AFDB (light),1.0,0,0
4068,AF-A0A845BIX0-F1,sample_8,88.72089118198875,3.511343204271341,2.331358784317618,AFDB (light),1.0,0,0
4070,AF-A0A4Y2NLJ7-F1,sample_7,77.42027027027027,3.2158057130030944,3.0465183847802826,AFDB (light),1.0,0,0
4088,AF-A0A150ITB8-F1,sample_10,83.00646904969484,1.532959117093842,0.7079942232669251,AFDB (light),1.0,1,1
4097,AF-A0A3S7KWK8-F1,sample_2,86.01021474588404,0.7199520924479339,0.3635165766095987,AFDB (light),1.0,1,1
4105,AF-A0A3P1SZI3-F1,sample_4,83.54056397306398,0.6184527073685903,0.4231818819708381,AFDB (light),1.0,1,1
4123,AF-A0A7W1R3M9-F1,sample_8,68.91142193847939,5.358310352028644,5.138508874968615,AFDB (light),1.0,0,0
4126,AF-A0A521WUA0-F1,sample_7,87.65102112676057,1.365009883266497,0.5859794725850297,AFDB (light),1.0,1,1
4140,AF-A0A645INQ3-F1,sample_3,82.49415057915058,0.7022002699853899,0.6393628047014857,AFDB (light),1.0,1,1
4147,AF-A0A3D1XMZ9-F1,sample_4,56.981376582278486,3.948012270250821,1.8922692290845473,AFDB (light),1.0,0,0
4160,AF-C7ZH21-F1,sample_1,79.89733461169703,2.458395509676013,1.7546132412833182,AFDB (light),1.0,0,1
4171,AF-F4Y063-F1,sample_3,77.9780652335063,5.4912615515934915,1.197112329538909,AFDB (light),1.0,0,1
4177,AF-A0A370AY59-F1,sample_6,76.42495844875346,1.1968786945449157,0.5665109329987206,AFDB (light),1.0,1,1
4187,AF-A0A210PCG0-F1,sample_7,73.90170024174054,1.1924132855821703,1.0582082066486986,AFDB (light),1.0,1,1
4197,AF-A0A520XYW1-F1,sample_6,86.31302863436125,0.4214486817609539,0.3363812275358926,AFDB (light),1.0,1,1
4217,AF-A0A2L1VF57-F1,sample_9,82.47603232916973,0.753585183242939,0.5338471045808646,AFDB (light),1.0,1,1
4228,AF-A0A350QFP5-F1,sample_9,86.10822033898306,2.1249901734234578,1.1908313686880236,AFDB (light),1.0,0,1
4234,AF-A0A0A6ZTY5-F1,sample_1,55.70781575037147,10.090765917802829,6.496755742378467,AFDB (light),1.0,0,0
4245,AF-A0A2D7K388-F1,sample_2,76.02541717049576,1.034559229192209,0.4980697880406911,AFDB (light),1.0,1,1
4253,AF-A0A6B0VIG7-F1,sample_4,77.1166343355965,0.7777536016373092,0.4781921174314352,AFDB (light),1.0,1,1
4271,AF-A0A521UX51-F1,sample_8,83.76186794092094,1.4816397625182318,0.3767835843992648,AFDB (light),1.0,1,1
4281,AF-A0A271JDG4-F1,sample_8,87.70610483870968,0.6001650504021834,0.4723125453771798,AFDB (light),1.0,1,1
4286,AF-A0A6C0DTY4-F1,sample_4,86.24318131256953,1.0675906376264497,0.8850958926724037,AFDB (light),1.0,1,1
4295,AF-A0A7Y4QV05-F1,sample_7,85.78435309973047,0.5394571632658651,0.3601918922142906,AFDB (light),1.0,1,1
4315,AF-A0A0T6LQE7-F1,sample_8,79.42071698113207,3.68718213922663,1.635789572427947,AFDB (light),1.0,0,1
4321,AF-A0A2H9ML87-F1,sample_3,59.63488571428571,6.3432148611673025,4.089299016278762,AFDB (light),1.0,0,0
4336,AF-Q116J4-F1,sample_9,77.55091286307054,2.711541407224497,0.60655450337409,AFDB (light),1.0,0,1
4346,AF-A0A7W0PJH6-F1,sample_10,88.79132996632997,0.261971912310835,0.2239435018428544,AFDB (light),1.0,1,1
4355,AF-M3IRA2-F1,sample_2,91.3363418367347,0.6198152860343384,0.5224965635698665,AFDB (light),1.0,1,1
4366,AF-A0A0L7YNY6-F1,sample_2,72.99916943521595,6.928050678679732,5.801771306550414,AFDB (light),1.0,0,0
4373,AF-A5DRX5-F1,sample_5,76.45769847634323,3.789582444345124,0.944684884758759,AFDB (light),1.0,0,1
4388,AF-A0A3D2A178-F1,sample_2,85.97343721356555,0.6077987836650758,0.497849589807821,AFDB (light),1.0,1,1
4402,AF-A0A233T8T2-F1,sample_9,84.94508327781479,0.8649217259614468,0.6344649720855198,AFDB (light),1.0,1,1
4411,AF-A0A0G0US06-F1,sample_2,75.47399046104928,1.584788538097463,1.6492591506523469,AFDB (light),1.0,1,1
4414,AF-A0A1J3HCP1-F1,sample_7,87.2366935483871,0.5951876461965419,0.4361565326232069,AFDB (light),1.0,1,1
4424,AF-A0A7W0MFY2-F1,sample_6,63.53150590551181,1.9213082964214483,1.3671248521646964,AFDB (light),1.0,0,0
4443,AF-A0A523IFW4-F1,sample_8,84.66043678160918,1.8391696788041705,0.8249527749258957,AFDB (light),1.0,1,1
4448,AF-A0A1H4EAN1-F1,sample_1,87.62646651270208,0.4923443921040794,0.3611693413624262,AFDB (light),1.0,1,1
4456,AF-A0A2N6ACT4-F1,sample_7,86.71071123755335,0.554236410352801,0.4383730659457508,AFDB (light),1.0,1,1
4467,AF-A0A843JZD0-F1,sample_4,90.35032228360956,0.4671123845241454,0.3710298033680663,AFDB (light),1.0,1,1
4483,AF-L1LT90-F1,sample_8,85.75750369276217,0.3969298646915559,0.3434324195842577,AFDB (light),1.0,1,1
4485,AF-A0A3D0Y297-F1,sample_7,81.89613207547171,0.5436194436962358,0.4411000998327118,AFDB (light),1.0,1,1
4505,AF-K9XPP4-F1,sample_8,85.79385593220339,1.0159851350184614,0.5051275136708675,AFDB (light),1.0,1,1
4512,AF-A0A2L1IPU5-F1,sample_2,53.31386712095401,14.45373166990859,13.437246224426946,AFDB (light),1.0,0,0
4518,AF-A0A5R8VI12-F1,sample_7,79.35909195844556,6.6216731142883845,1.1357028376814906,AFDB (light),1.0,0,1
4533,AF-A0A450TWE9-F1,sample_3,79.90068798449613,1.0839295551357917,0.6444819334865914,AFDB (light),1.0,1,1
4544,AF-A0A7I8CF03-F1,sample_3,89.60995762711865,0.3844571316815329,0.2981935069628732,AFDB (light),1.0,1,1
4554,AF-A0A0C1J6B3-F1,sample_1,83.34018115942028,1.216574965736072,1.0257042899660422,AFDB (light),1.0,1,1
4570,AF-A0A1F7IED9-F1,sample_8,78.53013633669235,0.9893899277869947,0.6189549104131363,AFDB (light),1.0,1,1
4582,AF-A0A1G0HJD3-F1,sample_8,94.64584061135372,2.552675299528358,0.4538204123517559,AFDB (light),1.0,0,1
4586,AF-A0A022FRG7-F1,sample_4,82.60828920570265,2.3829807875894424,1.3360435648833346,AFDB (light),1.0,0,1
4594,AF-A0A1K1W4W1-F1,sample_6,91.04309782608696,8.183303910481355,5.543974579018144,AFDB (light),1.0,0,0
4607,AF-A0A7I7NJF7-F1,sample_5,57.36227554179566,10.087577438497284,7.018068735305388,AFDB (light),1.0,0,0
4620,AF-A0A6N9UWP2-F1,sample_1,85.4209493670886,0.3695155196628945,0.2588970359826447,AFDB (light),1.0,1,1
4630,AF-A0A3M1ISN4-F1,sample_4,84.69843937575028,3.3084089723427037,0.7983868905687245,AFDB (light),1.0,0,1
4644,AF-A0A7S7W6X7-F1,sample_2,78.42822700296736,3.236647386881882,2.138788617905729,AFDB (light),1.0,0,0
4657,AF-A0A1B8P539-F1,sample_10,66.01530263838592,7.669502697905056,3.834793878667636,AFDB (light),1.0,0,0
4665,AF-A0A2D5HP75-F1,sample_3,86.10495951417005,0.6430607013004701,0.4861819805390976,AFDB (light),1.0,1,1
4671,AF-A0A1W1BWY0-F1,sample_6,84.43768138801262,0.412781632098096,0.3365226076384778,AFDB (light),1.0,1,1
4680,AF-A0A6J3AXL6-F1,sample_6,74.80882951653943,0.6987116505066714,0.6256997531523256,AFDB (light),1.0,1,1
